state_name;county_name;state_fips;county_fips;age_adjusted_percent;age_adjusted_percent_sd;age_adjusted_percent_95l;age_adjusted_percent_p5u;est_percent;percent_sd;percent_95l;percent_95u;estimated_total;estimated_total_sd;estimated_total_95l;estimated_total_95h;v1;v2;obesity_bin;obesity_category;cty_name_2;state_2;elevation;long;lat
NORTH CAROLINA;Transylvania;37;175;24.5;2.3;20.3;29.4;23.7;2;19.9;27.9;5619;485;4728;6632;;;1;0;Transylvania;North Carolina;33090;35.2102;-82.745507
NORTH CAROLINA;Tyrrell;37;177;31.6;3.5;25.3;39.1;31.5;3.4;25.3;38.9;1021;111;819;1261;;;4;4;Tyrrell;North Carolina;4407;35.907144;-76.238874
NORTH CAROLINA;Union;37;179;27.1;1.5;24.3;30.1;27.5;1.5;24.6;30.6;37060;2055;33190;41220;;;2;1;Union;North Carolina;201292;35.013609;-80.619702
NORTH CAROLINA;Vance;37;181;33.6;3.2;27.7;40.1;33.7;3.1;28;40;10190;931;8460;12100;;;5;5;Vance;North Carolina;45422;36.331178;-78.402101
NORTH CAROLINA;Wake;37;183;26.2;1.2;23.9;28.6;26.7;1.2;24.4;29.2;164600;7571;150200;180000;;;2;0;Wake;North Carolina;900993;35.797203;-78.673074
NORTH CAROLINA;Warren;37;185;36.2;3.7;29.7;43.7;36.1;3.5;29.8;43.5;5421;523;4480;6525;;;6;5;Warren;North Carolina;20972;36.409715;-78.138543
NORTH CAROLINA;Washington;37;187;33.5;3.5;27.2;40.8;33.4;3.3;27.5;40.3;3197;317;2627;3859;;;5;5;Washington;North Carolina;13228;35.864206;-76.649275
NORTH CAROLINA;Watauga;37;189;24.9;2.2;20.8;29.5;25;2.2;20.8;29.6;8615;772;7180;10200;;;1;0;Watauga;North Carolina;51079;36.220299;-81.685479
NORTH CAROLINA;Wayne;37;191;31.5;1.6;28.4;34.7;31.9;1.6;28.8;35;25970;1304;23470;28530;;;4;4;Wayne;North Carolina;122623;35.370731;-77.988459
NORTH CAROLINA;Wilkes;37;193;28.7;2.2;24.7;33.5;28.6;2.1;24.7;33;14410;1046;12470;16640;;;3;2;Wilkes;North Carolina;69340;36.193059;-81.134214
NORTH CAROLINA;Wilson;37;195;31.7;2.6;26.8;37.2;31.9;2.6;27.1;37.3;17930;1440;15270;20960;;;4;4;Wilson;North Carolina;81234;35.726988;-77.931323
NORTH CAROLINA;Yadkin;37;197;30.1;3.4;24;37.3;29.9;3.3;24;36.7;8464;928;6790;10390;;;4;3;Yadkin;North Carolina;38406;36.163573;-80.675351
NORTH CAROLINA;Yancey;37;199;24.8;2.6;20.1;30.3;24.5;2.5;20;29.6;3540;356;2885;4273;;;1;0;Yancey;North Carolina;17818;35.910155;-82.292339
NORTH DAKOTA;Adams;38;1;27.8;3;22.4;34;27.6;2.7;22.6;33.1;498;48;408;597;;;3;2;Adams;North Dakota;2343;46.032949;-102.625989
NORTH DAKOTA;Barnes;38;3;29.1;2.5;24.4;34.4;29.2;2.4;24.8;34.1;2399;194;2040;2805;;;3;3;Barnes;North Dakota;11066;46.92752;-98.033032
NORTH DAKOTA;Benson;38;5;32.1;3.2;26.3;38.9;31.9;3;26.4;38.1;1403;131;1162;1677;;;4;5;Benson;North Dakota;6660;48.020822;-99.146122
NORTH DAKOTA;Billings;38;7;27.1;3.5;20.8;34.5;27.5;3.3;21.3;34.4;178;21;138;223;;;2;1;Billings;North Dakota;783;47.016207;-103.308303
NORTH DAKOTA;Bottineau;38;9;27.5;2.6;22.7;32.7;27.4;2.3;23.1;32.1;1365;116;1150;1601;;;3;1;Bottineau;North Dakota;6429;48.820134;-100.650317
NORTH DAKOTA;Bowman;38;11;27.4;2.8;22.1;33.3;27.5;2.6;22.6;32.8;654;62;537;779;;;2;1;Bowman;North Dakota;3151;46.171185;-103.396646
NORTH DAKOTA;Burke;38;13;27.7;3.1;22.2;34.2;28.1;2.8;23;33.8;407;41;333;490;;;3;1;Burke;North Dakota;1968;48.771943;-102.521915
NORTH DAKOTA;Burleigh;38;15;25;1.3;22.6;27.6;25;1.3;22.7;27.6;14750;744;13370;16260;;;2;0;Burleigh;North Dakota;81308;46.822761;-100.761508
NORTH DAKOTA;Cass;38;17;27.6;1.2;25.5;30;27.6;1.2;25.4;30.2;28510;1248;26230;31100;;;3;1;Cass;North Dakota;149778;46.860506;-96.861406
NORTH DAKOTA;Cavalier;38;19;27.8;2.8;22.6;33.7;27.7;2.5;23;33;851;78;707;1013;;;3;2;Cavalier;North Dakota;3993;48.755612;-98.41499
NORTH DAKOTA;Dickey;38;21;27.8;2.7;22.8;33.5;27.6;2.5;22.8;32.8;1070;99;887;1272;;;3;2;Dickey;North Dakota;5289;46.087766;-98.328185
NORTH DAKOTA;Divide;38;23;28.3;3.1;22.7;34.7;28.1;2.8;23.1;33.8;465;46;381;559;;;3;2;Divide;North Dakota;2071;48.874965;-103.348927
NORTH DAKOTA;Dunn;38;25;30.2;2.9;24.7;36.3;30.3;2.7;25.2;36;770;70;639;913;;;4;4;Dunn;North Dakota;3536;47.332654;-102.643252
NORTH DAKOTA;Eddy;38;27;27.6;2.9;22.3;33.7;27.5;2.6;22.6;33.1;517;49;425;622;;;3;1;Eddy;North Dakota;2385;47.707976;-99.051857
NORTH DAKOTA;Emmons;38;29;26.7;2.8;21.7;32.5;26.9;2.5;22.2;31.8;710;65;586;841;;;2;1;Emmons;North Dakota;3550;46.265684;-100.210914
NORTH DAKOTA;Foster;38;31;26.7;2.8;21.5;32.5;26.6;2.6;21.8;31.9;708;68;582;850;;;2;1;Foster;North Dakota;3343;47.461156;-99.040279
NORTH DAKOTA;Golden Valley;38;33;27.5;3.1;21.8;34.1;27.7;2.9;22.5;33.8;336;35;273;410;;;3;1;Golden Valley;North Dakota;1680;46.894589;-103.962247
NORTH DAKOTA;Grand Forks;38;35;29.2;1.6;26.1;32.4;29.3;1.7;26.1;32.6;14020;789;12470;15580;;;3;3;Grand Forks;North Dakota;66861;47.907658;-97.120998
NORTH DAKOTA;Grant;38;37;29.8;3.1;24.1;36.1;29.5;2.7;24.4;35.1;575;53;476;684;;;3;3;Grant;North Dakota;2394;46.387962;-101.711807
NORTH DAKOTA;Griggs;38;39;27.5;3;22.1;33.8;27.7;2.7;22.7;33.4;529;52;434;638;;;3;1;Griggs;North Dakota;2420;47.451199;-98.18781
NORTH DAKOTA;Hettinger;38;41;28.7;3;23.2;35.2;28.3;2.7;23.2;33.9;556;54;455;665;;;3;2;Hettinger;North Dakota;2477;46.448932;-102.544717
NORTH DAKOTA;Kidder;38;43;27.3;3;21.6;33.5;27.4;2.7;22.3;33;500;50;407;603;;;2;1;Kidder;North Dakota;2435;46.919486;-99.813669
NORTH DAKOTA;LaMoure;38;45;27.6;2.8;22.6;33.3;27.5;2.5;23;32.5;865;78;723;1023;;;3;1;LaMoure;North Dakota;4139;46.405346;-98.520959
NORTH DAKOTA;Logan;38;47;27.8;3.2;21.9;34.6;27.6;2.8;22.4;33.5;426;43;346;517;;;3;2;Logan;North Dakota;1990;46.498411;-99.548585
NORTH DAKOTA;McHenry;38;49;28.8;2.8;23.7;34.4;28.7;2.6;23.9;33.8;1156;103;965;1363;;;3;2;McHenry;North Dakota;5395;48.182793;-100.694529
NORTH DAKOTA;McIntosh;38;51;29.9;3.1;24.2;36.4;29.3;2.7;24.3;35;639;59;530;763;;;3;3;McIntosh;North Dakota;2809;46.144162;-99.492295
NORTH DAKOTA;McKenzie;38;53;30.7;2.7;25.8;36.2;30.6;2.5;25.9;35.8;1292;107;1094;1512;;;4;4;McKenzie;North Dakota;6360;47.815541;-103.228066
NORTH DAKOTA;McLean;38;55;28.9;2.4;24.4;34;29;2.2;24.9;33.7;1923;149;1648;2230;;;3;2;McLean;North Dakota;8962;47.523976;-101.204564
NORTH DAKOTA;Mercer;38;57;27.7;2.5;23.1;32.8;28.4;2.4;24;33.3;1737;144;1469;2039;;;3;1;Mercer;North Dakota;8424;47.297717;-101.710274
NORTH DAKOTA;Morton;38;59;29.4;2;25.7;33.6;29.5;1.9;25.9;33.5;5751;374;5054;6534;;;3;3;Morton;North Dakota;27471;46.819739;-101.011434
NORTH DAKOTA;Mountrail;38;61;31.8;2.9;26.5;37.7;31.6;2.6;26.6;37;1462;123;1234;1715;;;4;4;Mountrail;North Dakota;7673;48.134702;-102.371315
NORTH DAKOTA;Nelson;38;63;27.9;2.9;22.7;33.8;27.1;2.5;22.5;32.3;711;66;591;847;;;3;2;Nelson;North Dakota;3126;47.919339;-98.209414
NORTH DAKOTA;Oliver;38;65;27.8;3.1;22.2;34.4;28.2;2.9;22.9;34.2;380;39;308;461;;;3;2;Oliver;North Dakota;1846;47.121328;-101.307901
NORTH DAKOTA;Pembina;38;67;29.3;2.6;24.4;34.8;29.1;2.4;24.6;34.1;1698;141;1438;1991;;;3;3;Pembina;North Dakota;7413;48.789947;-97.582307
NORTH DAKOTA;Pierce;38;69;27.6;2.7;22.6;33.4;27.4;2.5;22.8;32.5;872;79;724;1034;;;3;1;Pierce;North Dakota;4357;48.328166;-99.988011
NORTH DAKOTA;Ramsey;38;71;28.4;2.4;23.9;33.4;28.3;2.2;24.1;33;2340;186;1994;2728;;;3;2;Ramsey;North Dakota;11451;48.136409;-98.834844
NORTH DAKOTA;Ransom;38;73;28.7;2.7;23.8;34.4;28.7;2.5;24;33.9;1238;110;1035;1464;;;3;2;Ransom;North Dakota;5457;46.478257;-97.657193
NORTH DAKOTA;Renville;38;75;27.1;2.9;21.8;33.2;27;2.6;22.1;32.2;487;47;398;582;;;2;1;Renville;North Dakota;2470;48.721416;-101.526364
NORTH DAKOTA;Richland;38;77;29.6;2.3;25.4;34.4;29.6;2.1;25.7;34.1;3525;254;3058;4065;;;3;3;Richland;North Dakota;16321;46.264153;-96.76635
NORTH DAKOTA;Rolette;38;79;37.5;2.5;32.8;42.6;37.6;2.5;32.9;42.7;3217;212;2814;3648;;;6;5;Rolette;North Dakota;13937;48.836027;-99.817363
NORTH DAKOTA;Sargent;38;81;28.5;2.8;23.3;34.5;28.5;2.6;23.6;34;884;81;730;1052;;;3;2;Sargent;North Dakota;3829;46.163745;-97.591691
NORTH DAKOTA;Sheridan;38;83;28.9;3.6;22.5;36.4;28.6;3;23;34.7;306;32;246;372;;;3;2;Sheridan;North Dakota;1321;47.576556;-100.340156
NORTH DAKOTA;Sioux;38;85;35.4;3.8;28.5;43.5;35.6;4;28.4;44;907;102;725;1122;;;6;5;Sioux;North Dakota;4153;46.161951;-100.72635
NORTH DAKOTA;Slope;38;87;27.7;3.7;20.7;35.6;28;3.5;21.4;35.2;153;19;117;193;;;3;1;Slope;North Dakota;727;46.411465;-103.443746
NORTH DAKOTA;Stark;38;89;28.2;2;24.4;32.3;28.2;1.9;24.7;32.1;4767;322;4166;5428;;;3;2;Stark;North Dakota;24199;46.879757;-102.785075
NORTH DAKOTA;Steele;38;91;29.4;3.3;23.5;36.2;29.5;3;24;35.8;413;42;336;501;;;3;3;Steele;North Dakota;1975;47.459656;-97.746445
NORTH DAKOTA;Stutsman;38;93;28.7;2.1;25;32.9;28.6;1.9;25.1;32.5;4525;301;3963;5143;;;3;2;Stutsman;North Dakota;21100;46.915799;-98.744696
NORTH DAKOTA;Towner;38;95;28.2;3;22.6;34.6;28.1;2.7;23;33.8;506;49;414;608;;;3;2;Towner;North Dakota;2246;48.584615;-99.234305
NORTH DAKOTA;Traill;38;97;29.4;2.8;24.3;35.2;29.3;2.6;24.5;34.7;1730;154;1446;2044;;;3;3;Traill;North Dakota;8121;47.491264;-97.226828
NORTH DAKOTA;Walsh;38;99;28.4;2.5;23.8;33.8;28.5;2.4;24.1;33.5;2364;195;2001;2776;;;3;2;Walsh;North Dakota;11119;48.390892;-97.555232
NORTH DAKOTA;Ward;38;101;26.9;1.4;24.2;29.7;27;1.3;24.5;29.7;10660;530;9648;11730;;;2;1;Ward;North Dakota;61675;48.256527;-101.329338
NORTH DAKOTA;Wells;38;103;27.1;2.7;22.1;32.9;27.1;2.4;22.6;32.1;915;82;763;1085;;;2;1;Wells;North Dakota;4207;47.676761;-99.781286
NORTH DAKOTA;Williams;38;105;28.4;2;24.6;32.4;28.7;1.9;25.2;32.4;4275;279;3756;4827;;;3;2;Williams;North Dakota;22398;48.199801;-103.563682
OHIO;Adams;39;1;29.4;2.7;24.5;35;29.6;2.6;24.8;34.9;6139;544;5140;7257;;;3;3;Adams;Ohio;28550;38.848346;-83.517043
OHIO;Allen;39;3;32.3;2.5;27.8;37.4;32.5;2.4;28.2;37.4;24830;1803;21520;28600;;;4;5;Allen;Ohio;106331;40.757675;-84.121928
OHIO;Ashland;39;5;29.1;2.6;24.3;34.5;29.2;2.5;24.6;34.5;11810;1013;9924;13940;;;3;3;Ashland;Ohio;53139;40.855217;-82.285667
OHIO;Ashtabula;39;7;30.1;2.5;25.7;35.2;30.5;2.4;26.2;35.4;22800;1780;19620;26520;;;4;3;Ashtabula;Ohio;101497;41.795339;-80.767571
OHIO;Athens;39;9;31.1;2.6;26.5;36.4;30.9;2.7;26.1;36.4;14380;1238;12120;16940;;;4;4;Athens;Ohio;64757;39.345128;-82.10024
OHIO;Auglaize;39;11;30.2;2.6;25.4;35.7;30.5;2.5;25.9;35.8;10400;868;8809;12190;;;4;4;Auglaize;Ohio;45949;40.545245;-84.269481
OHIO;Belmont;39;13;29.3;2.3;25.1;34.1;29.4;2.2;25.3;34;15650;1187;13440;18110;;;3;3;Belmont;Ohio;70400;40.042095;-80.88884
OHIO;Brown;39;15;30.4;2.8;25.3;36.1;30.7;2.7;25.7;36.3;9853;879;8255;11650;;;4;4;Brown;Ohio;44846;38.948158;-83.892944
OHIO;Butler;39;17;30.2;2;26.4;34.2;30.5;1.9;26.8;34.5;78870;5039;69330;89330;;;4;4;Butler;Ohio;368130;39.410684;-84.500267
OHIO;Carroll;39;19;29.5;2.6;24.8;34.9;30;2.5;25.4;35.3;6473;542;5478;7610;;;3;3;Carroll;Ohio;28836;40.608318;-81.114892
OHIO;Champaign;39;21;29;2.6;24.2;34.4;29.4;2.6;24.6;34.8;8596;756;7202;10190;;;3;2;Champaign;Ohio;40097;40.120684;-83.76028
OHIO;Clark;39;23;30;2.3;25.7;34.7;30.4;2.2;26.2;35;31500;2320;27170;36250;;;4;3;Clark;Ohio;138333;39.927147;-83.832287
OHIO;Clermont;39;25;29.4;2.2;25.4;33.8;29.7;2.2;25.7;34.2;41720;3071;36100;48000;;;3;3;Clermont;Ohio;197363;39.103441;-84.212568
OHIO;Clinton;39;27;29.4;2.7;24.4;35.1;29.6;2.7;24.7;35.3;9280;849;7736;11070;;;3;3;Clinton;Ohio;42040;39.410549;-83.842336
OHIO;Columbiana;39;29;32.3;2.5;27.8;37.4;32.6;2.4;28.3;37.5;26820;1961;23270;30850;;;4;5;Columbiana;Ohio;107841;40.777774;-80.730264
OHIO;Coshocton;39;31;30.3;2.7;25.4;35.8;30.5;2.6;25.8;35.9;8189;688;6919;9613;;;4;4;Coshocton;Ohio;36901;40.290804;-81.86512
OHIO;Crawford;39;33;30.4;2.7;25.4;36.1;30.5;2.6;25.7;35.8;10040;854;8462;11790;;;4;4;Crawford;Ohio;43784;40.797377;-82.874776
OHIO;Cuyahoga;39;35;28;1.2;25.8;30.5;28.2;1.1;26.1;30.5;267700;10580;247800;289000;;;3;2;Cuyahoga;Ohio;1280122;41.449624;-81.676037
OHIO;Darke;39;37;28.7;2.6;24;34.1;28.8;2.4;24.3;33.9;11120;943;9374;13090;;;3;2;Darke;Ohio;52959;40.115612;-84.608214
OHIO;Defiance;39;39;28.1;2.5;23.6;33.4;28.4;2.4;24;33.5;8095;689;6855;9568;;;3;2;Defiance;Ohio;39037;41.295398;-84.449086
OHIO;Delaware;39;41;26.6;1.7;23.4;30.2;26.9;1.8;23.5;30.5;31180;2067;27320;35380;;;2;1;Delaware;Ohio;174214;40.216351;-83.013223
OHIO;Erie;39;43;29.3;2.3;25.1;34.1;29.7;2.2;25.7;34.2;17410;1293;15050;20080;;;3;3;Erie;Ohio;77079;41.405481;-82.627891
OHIO;Fairfield;39;45;30.3;2;26.6;34.3;30.7;2;27;34.6;31860;2027;28060;35970;;;4;4;Fairfield;Ohio;146156;39.795111;-82.666944
OHIO;Fayette;39;47;29.6;2.7;24.6;35.5;29.8;2.7;25;35.5;6244;558;5232;7432;;;3;3;Fayette;Ohio;29030;39.549717;-83.443808
OHIO;Franklin;39;49;30.5;1.2;28.2;32.9;30.9;1.2;28.5;33.3;248500;9811;229800;268200;;;4;4;Franklin;Ohio;1163414;39.999581;-82.993223
OHIO;Fulton;39;51;29.4;2.6;24.5;34.9;30;2.6;25.1;35.2;9280;800;7766;10910;;;3;3;Fulton;Ohio;42698;41.5785;-84.094751
OHIO;Gallia;39;53;29.3;2.6;24.6;34.8;29.7;2.5;25.1;35;6843;584;5778;8054;;;3;3;Gallia;Ohio;30934;38.830629;-82.274096
OHIO;Geauga;39;55;26.7;2.3;22.4;31.5;27.3;2.2;23.2;31.9;19080;1547;16220;22300;;;2;1;Geauga;Ohio;93389;41.489615;-81.221561
OHIO;Greene;39;57;28.7;2.2;24.7;33.3;29;2.2;25.1;33.5;33960;2528;29300;39230;;;3;2;Greene;Ohio;161573;39.726404;-83.996686
OHIO;Guernsey;39;59;29.6;2.5;25.1;34.9;29.8;2.4;25.5;34.9;8899;727;7596;10400;;;3;3;Guernsey;Ohio;40087;40.016788;-81.541827
OHIO;Hamilton;39;61;26.6;1.1;24.5;28.9;26.9;1.1;24.8;29;166600;6682;153600;179800;;;2;1;Hamilton;Ohio;802374;39.180332;-84.50859
OHIO;Hancock;39;63;29.6;2.4;25.2;34.7;29.9;2.4;25.6;34.8;16250;1278;13910;18920;;;3;3;Hancock;Ohio;74782;41.039056;-83.641951
OHIO;Hardin;39;65;30.1;2.8;25.1;35.9;30.2;2.7;25.3;35.9;6972;634;5847;8289;;;4;3;Hardin;Ohio;32058;40.689386;-83.675755
OHIO;Harrison;39;67;29.7;2.8;24.8;35.5;30.3;2.7;25.4;35.8;3578;315;3009;4231;;;3;3;Harrison;Ohio;15864;40.308636;-81.050672
OHIO;Henry;39;69;30;2.8;25;35.8;30.3;2.7;25.5;35.8;6402;565;5378;7564;;;4;3;Henry;Ohio;28215;41.358702;-84.076961
OHIO;Highland;39;71;29;2.7;24.2;34.5;29.2;2.6;24.4;34.6;8945;801;7494;10600;;;3;2;Highland;Ohio;43589;39.220062;-83.581988
OHIO;Hocking;39;73;30.7;2.7;26;36.4;31.3;2.6;26.6;36.9;6794;567;5773;8005;;;4;4;Hocking;Ohio;29380;39.522194;-82.446275
OHIO;Holmes;39;75;28.6;2.7;23.7;34.3;28.6;2.7;23.6;34.3;7661;731;6330;9183;;;3;2;Holmes;Ohio;42366;40.567391;-81.872764
OHIO;Huron;39;77;31.1;2.6;26.3;36.4;31.4;2.6;26.6;36.6;13440;1106;11400;15680;;;4;4;Huron;Ohio;59626;41.175374;-82.614391
OHIO;Jackson;39;79;30.9;2.7;25.9;36.8;31.1;2.7;26.2;36.8;7684;664;6465;9088;;;4;4;Jackson;Ohio;33225;39.036265;-82.610661
OHIO;Jefferson;39;81;31.9;2.5;27.3;36.8;32.2;2.3;27.8;36.9;17080;1226;14750;19550;;;4;5;Jefferson;Ohio;69709;40.365108;-80.694228
OHIO;Knox;39;83;28.4;2.3;24.1;33;28.6;2.2;24.4;33.1;12370;963;10550;14320;;;3;2;Knox;Ohio;60921;40.399128;-82.454649
OHIO;Lake;39;85;29.2;2;25.5;33.3;29.8;1.9;26.2;33.8;52770;3446;46350;59890;;;3;3;Lake;Ohio;230041;41.685888;-81.319338
OHIO;Lawrence;39;87;34.3;2.9;29;40.3;34.5;2.8;29.4;40.3;16120;1299;13720;18850;;;5;5;Lawrence;Ohio;62450;38.503018;-82.540684
OHIO;Licking;39;89;29.9;1.9;26.5;33.7;30.2;1.8;26.9;34;34760;2086;30910;39090;;;3;3;Licking;Ohio;166492;40.05271;-82.515759
OHIO;Logan;39;91;30.1;2.7;25.1;35.9;30.4;2.7;25.5;36;10290;907;8637;12180;;;4;3;Logan;Ohio;45858;40.383676;-83.779471
OHIO;Lorain;39;93;30.6;2.1;26.8;34.8;31;2;27.2;35.1;69270;4483;60840;78490;;;4;4;Lorain;Ohio;301356;41.38987;-82.112376
OHIO;Lucas;39;95;30.9;1.2;28.6;33.4;31;1.2;28.8;33.4;98510;3742;91390;106000;;;4;4;Lucas;Ohio;441815;41.652803;-83.615345
OHIO;Madison;39;97;29.1;2.3;24.8;34;29.4;2.3;25.1;34.3;9200;729;7855;10730;;;3;3;Madison;Ohio;43435;39.924376;-83.379953
OHIO;Mahoning;39;99;27.7;1.2;25.4;30;28.1;1.1;26;30.2;50580;1961;46790;54500;;;3;1;Mahoning;Ohio;238823;41.049535;-80.696308
OHIO;Marion;39;101;29.3;2.2;25.1;33.9;29.4;2.2;25.4;34;14630;1081;12620;16880;;;3;3;Marion;Ohio;66501;40.58206;-83.129156
OHIO;Medina;39;103;27.8;2.1;23.9;32.2;28.2;2.1;24.3;32.5;35490;2615;30610;40840;;;3;2;Medina;Ohio;172332;41.144056;-81.84012
OHIO;Meigs;39;105;29.9;2.7;24.8;35.8;30.1;2.6;25.2;35.7;5189;454;4341;6146;;;3;3;Meigs;Ohio;23770;39.060946;-82.013323
OHIO;Mercer;39;107;28.9;2.6;24.2;34.1;29.2;2.5;24.6;34.2;8528;730;7175;9998;;;3;2;Mercer;Ohio;40814;40.517287;-84.608376
OHIO;Miami;39;109;28.9;2.4;24.5;33.8;29.3;2.3;25;34.1;22130;1755;18880;25730;;;3;2;Miami;Ohio;102506;40.046907;-84.234863
OHIO;Monroe;39;111;30.9;2.9;25.8;37;31.3;2.7;26.3;36.9;3445;300;2903;4071;;;4;4;Monroe;Ohio;14642;39.741292;-81.06521
OHIO;Montgomery;39;113;29.9;1.2;27.6;32.4;30.1;1.2;27.9;32.5;118500;4603;109900;127900;;;3;3;Montgomery;Ohio;535153;39.746151;-84.207549
OHIO;Morgan;39;115;31.1;2.8;26.2;37.1;31.1;2.7;26.3;36.7;3420;296;2894;4038;;;4;4;Morgan;Ohio;15054;39.61669;-81.866143
OHIO;Morrow;39;117;29.5;2.6;24.8;34.8;29.9;2.6;25.3;35.2;7607;654;6428;8938;;;3;3;Morrow;Ohio;34827;40.518848;-82.795365
OHIO;Muskingum;39;119;29.3;2.2;25.2;33.9;29.5;2.1;25.6;33.9;18510;1321;16070;21300;;;3;3;Muskingum;Ohio;86074;39.961284;-81.996883
OHIO;Noble;39;121;30.5;2.8;25.5;36.4;30.4;2.8;25.4;36.3;3443;317;2875;4108;;;4;4;Noble;Ohio;14645;39.77163;-81.485165
OHIO;Ottawa;39;123;30;2.7;25.1;35.8;30.2;2.6;25.6;35.6;9578;813;8098;11260;;;4;3;Ottawa;Ohio;41428;41.531718;-83.081463
OHIO;Paulding;39;125;29.6;2.7;24.5;35.4;29.9;2.7;25;35.5;4230;378;3529;5026;;;3;3;Paulding;Ohio;19614;41.132218;-84.584535
OHIO;Perry;39;127;30.1;2.6;25.5;35.5;30.4;2.5;25.9;35.8;7764;646;6594;9136;;;4;3;Perry;Ohio;36058;39.754136;-82.234082
OHIO;Pickaway;39;129;30.7;2.4;26.2;35.7;30.9;2.4;26.5;35.9;12670;982;10840;14710;;;4;4;Pickaway;Ohio;55698;39.666509;-82.993084
OHIO;Pike;39;131;30;2.8;24.9;35.9;30.1;2.8;25.1;35.9;6146;571;5125;7334;;;4;3;Pike;Ohio;28709;39.083994;-83.038173
OHIO;Portage;39;133;28.6;2.1;24.6;32.7;28.8;2;24.9;32.9;33380;2374;28890;38190;;;3;2;Portage;Ohio;161419;41.17947;-81.273457
OHIO;Preble;39;135;28.7;2.6;23.9;34.1;29.2;2.6;24.5;34.5;9117;799;7665;10780;;;3;2;Preble;Ohio;42270;39.743738;-84.624466
OHIO;Putnam;39;137;30.8;2.8;25.7;36.7;31.1;2.7;26.1;36.8;7692;670;6450;9098;;;4;4;Putnam;Ohio;34499;41.0083;-84.11802
OHIO;Richland;39;139;28.7;2.1;24.8;33.2;29;2.1;25.2;33.2;27150;1940;23640;31120;;;3;2;Richland;Ohio;124475;40.762374;-82.540347
OHIO;Ross;39;141;31.8;2.6;27;37.5;32;2.6;27.3;37.6;18490;1511;15770;21690;;;4;4;Ross;Ohio;78064;39.340682;-83.022104
OHIO;Sandusky;39;143;29.6;2.5;25.1;35;29.9;2.4;25.5;35;13400;1081;11420;15680;;;3;3;Sandusky;Ohio;60944;41.341058;-83.101952
OHIO;Scioto;39;145;31.3;2.6;26.5;36.8;31.3;2.5;26.7;36.7;17870;1453;15220;20910;;;4;4;Scioto;Ohio;79499;38.781629;-82.945444
OHIO;Seneca;39;147;28.8;2.5;24.2;34;29.2;2.4;24.7;34.2;12160;1010;10270;14210;;;3;2;Seneca;Ohio;56745;41.127601;-83.201322
OHIO;Shelby;39;149;28.9;2.5;24.3;34.1;29.3;2.5;24.7;34.4;10160;868;8568;11950;;;3;2;Shelby;Ohio;49423;40.318869;-84.192139
OHIO;Stark;39;151;30.4;1.2;28.1;32.9;30.8;1.2;28.6;33.1;87320;3276;81130;93800;;;4;4;Stark;Ohio;375586;40.837013;-81.387172
OHIO;Summit;39;153;27.6;1;25.8;29.6;28;0.9;26.2;29.9;112300;3724;105200;119700;;;3;1;Summit;Ohio;541781;41.112957;-81.512898
OHIO;Trumbull;39;155;27.7;2;24;31.8;27.9;1.9;24.4;31.8;44770;3028;39130;51060;;;3;1;Trumbull;Ohio;210312;41.240415;-80.759806
OHIO;Tuscarawas;39;157;28.9;2.2;24.8;33.3;29.3;2.1;25.4;33.6;20060;1458;17360;22970;;;3;2;Tuscarawas;Ohio;92582;40.479556;-81.465322
OHIO;Union;39;159;31.2;2.5;26.6;36.3;31.7;2.5;27;36.9;10920;870;9306;12710;;;4;4;Union;Ohio;52300;40.252214;-83.350113
OHIO;Van Wert;39;161;30.2;2.8;25.2;36.1;30.5;2.7;25.7;36.2;6464;570;5444;7680;;;4;4;Van Wert;Ohio;28744;40.856353;-84.565522
OHIO;Vinton;39;163;30.3;2.8;25.2;36.5;30.6;2.8;25.6;36.6;2995;272;2502;3578;;;4;4;Vinton;Ohio;13435;39.240104;-82.503644
OHIO;Warren;39;165;27.2;2;23.5;31.4;27.6;2.1;23.8;31.8;41160;3055;35470;47340;;;2;1;Warren;Ohio;212693;39.424293;-84.245128
OHIO;Washington;39;167;30.2;2.4;25.7;35.2;30.5;2.3;26.2;35.1;14290;1075;12280;16460;;;4;4;Washington;Ohio;61778;39.41251;-81.512663
OHIO;Wayne;39;169;29.8;2.5;25.2;34.9;30.1;2.4;25.7;35.1;24650;1970;21020;28730;;;3;3;Wayne;Ohio;114520;40.838544;-81.864335
OHIO;Williams;39;171;29.4;2.6;24.6;34.8;29.8;2.6;25.1;35;8517;729;7162;10010;;;3;3;Williams;Ohio;37642;41.533691;-84.573035
OHIO;Wood;39;173;29.4;2.2;25.3;34.1;29.6;2.2;25.5;34.2;27270;2039;23550;31550;;;3;3;Wood;Ohio;125488;41.44828;-83.601066
OHIO;Wyandot;39;175;29.9;2.8;24.7;35.8;30.2;2.7;25.1;35.8;5034;458;4184;5982;;;3;3;Wyandot;Ohio;22615;40.865953;-83.298153
OKLAHOMA;Adair;40;1;33.6;3.2;27.8;40.2;33.7;3.1;28;40.2;5019;467;4162;5985;;;5;5;Adair;Oklahoma;22683;35.887523;-94.63575
OKLAHOMA;Alfalfa;40;3;30.8;3.7;24.1;38.7;30.2;3.5;23.8;37.5;1403;163;1105;1743;;;4;4;Alfalfa;Oklahoma;5642;36.660625;-98.318501
